약국명,지역,주소,개설일자,경도,위도
새중앙약국,장흥군,전라남도 장흥군 장흥읍 중앙로 23-1 (),20180531,126.9079920,34.6780812
해오름온누리약국,광주남구,광주광역시 남구 양림로 38 (양림동),20181001,126.9132154,35.1365451
드림약국,여수시,전라남도 여수시 망마로 25 (학동),20160318,127.6659267,34.7602938
부주약국,목포시,전라남도 목포시 남악1로52번가길 3 (옥암동),20170426,126.4480847,34.8104925
건강미래약국,창원진해구,"경상남도 창원시 진해구 용원로 13 1층 (용원동, 용원 오렌지프라자)",20100201,128.8107912,35.1004970
미래건강약국,울산중구,울산광역시 중구 화합로 409 (반구동),20160905,129.3379219,35.5617350
보화약국,시흥시,경기도 시흥시 신현로 27 (포동),20040520,126.7864699,37.4066905
황실약국,대전서구,"대전광역시 서구 청사로 65 115호 (월평동, 황실코아)",19940312,127.3716973,36.3614449
희망약국,김해시,경상남도 김해시 김해대로2715번길 37 (지내동),20050203,128.9225844,35.2311938
장수약국,창원의창구,경상남도 창원시 의창구 도계로4번길 27 (도계동),20081231,128.6349453,35.2574151
비타민태평양약국,대전유성구,"대전광역시 유성구 한밭대로492번길 16-18 (봉명동,1층)",20100510,127.3521402,36.3591247
우성약국,안양동안구,경기도 안양시 동안구 경수대로544번길 16 (호계동),19781206,126.9589329,37.3712741
배약국,밀양시,경상남도 밀양시 중앙로 358 (내일동),20070228,128.7531973,35.4943611
삼성약국,서산시,충청남도 서산시 번화2로 25 (읍내동),19731217,126.4515723,36.7808882
천일약국,안성시,경기도 안성시 안성맞춤대로 1037 (서인동),19801124,127.2689301,37.0060948
건민약국,천안동남구,"충청남도 천안시 동남구 충무로 488 (구성동, 건민약국)",19920122,127.1595671,36.7984719
건강한약국,대구북구,대구광역시 북구 구암로 146 (구암동),20070302,128.5564610,35.9315195
본약국,군포시,경기도 군포시 산본로386번길 4-11 1층 (산본동),20051024,126.9308613,37.3642814
법원천하약국,파주시,경기도 파주시 법원읍 술이홀로 873 102호,20150302,126.882375,37.8491654
행복한약국,김해시,경상남도 김해시 가락로 88 (서상동),20060302,128.8816581,35.2343135
농소약국,울산북구,"울산광역시 북구 제내1길 2 1층 104호 (신천동, 필그린쇼핑센터)",20000715,129.3513567,35.6313369
두산약국,울산남구,울산광역시 남구 장검1길 21-62 (무거동),20010126,129.2582623,35.5521075
용한약국,가평군,경기도 가평군 설악면 신천중앙로 103 (설악면),19850427,127.4920977,37.6771473
청약국,부천시,경기도 부천시 부일로 460 (심곡동),20100401,126.7810223,37.4858657
한길약국,울산남구,울산광역시 남구 남산로354번길 23 (신정동),20030805,129.3066671,35.5485593
오치종로약국,광주북구,광주광역시 북구 서하로 255 (오치동),19900720,126.9083248,35.1872179
광주약국,해남군,전라남도 해남군 황산면 시등로 118 광주약국 1층,19750609,126.4314146,34.5757574
소명약국,영광군,전라남도 영광군 영광읍 옥당로 150-1 (영광읍),20000821,126.5016104,35.2755654
가까운대학약국,춘천시,강원도 춘천시 삭주로 75-5 (교동),20150420,127.7389515,37.8839332
동인당약국,강릉시,"강원도 강릉시 성덕포남로 75 1층 (입암동, 대성빌딩)",20150601,128.9174296,37.7609503
호산약국,삼척시,강원도 삼척시 원덕읍 호산중앙로 9 (원덕읍),20121224,129.3358952,37.1748540
소화온누리약국,춘천시,강원도 춘천시 터미널길 21 (온의동),20150526,127.7191267,37.8643822
교동약국,삼척시,강원도 삼척시 청석로 63 (교동),20150616,129.1757335,37.4481935
예쁜약국,원주시,"강원도 원주시 시청로 96 (무실동, 영신프라자 107호)",20150617,127.9284854,37.3360788
한들약국,거창군,경상남도 거창군 거창읍 거창대로 78-1 (거창읍),20120223,127.9157535,35.6886277
광장약국,부산기장군,부산광역시 기장군 정관면 정관로 563 110호 (광장메디칼빌딩),20120221,129.1756691,35.3219386
스마일약국,성북구,"서울특별시 성북구 보문로 180 1층 (삼선동4가, 삼선동빌딩)",20161011,127.0154135,37.5902652
역전약국,대전동구,대전광역시 동구 대전로 812 (정동),20130424,127.4324554,36.3320652
대덕평안약국,대전대덕구,대전광역시 대덕구 아리랑로 217 1층 (법동),20130401,127.4275371,36.3745319
건강플러스약국,대전서구,"대전광역시 서구 둔산북로 121 109호 (둔산동, 아너스빌)",20130524,127.3878599,36.3563038
해오름약국,대전유성구,"대전광역시 유성구 한밭대로 502 (봉명동, 홈플러스유성점 4층)",20121101,127.3541716,36.3584024
예산종로약국,예산군,충청남도 예산군 예산읍 천변로 206 (),20130228,126.8512972,36.6793287
종로약국,세종시,세종특별자치시 조치원읍 조치원로 3 (),20160315,127.2972047,36.6013469
허약국,홍성군,충청남도 홍성군 광천읍 홍남로 664 (광천읍),20120103,126.6245151,36.5031321
하나프라자약국,홍성군,충청남도 홍성군 홍성읍 내포로 8 8,20150318,126.6662104,36.6009621
태평양약국,대전서구,대전광역시 서구 정림로 56-1 (정림동),20151228,127.3655172,36.3054845
도아약국,대전서구,대전광역시 서구 청사로 148 1층 102호 (둔산동),20150320,127.3801360,36.3594419
송강프라자약국,대전유성구,대전광역시 유성구 봉산로 23 (송강동),20140321,127.3868032,36.4355747
백세약국,금산군,충청남도 금산군 금산읍 비호로 80 80,20150323,127.491249,36.106486
힐링약국,대전유성구,대전광역시 유성구 계룡로 153 101호 (봉명동),20160801,127.3475223,36.3523657
건강한새아산약국,아산시,충청남도 아산시 온천대로 1108 1층 (득산동),20160304,126.9620561,36.7850605
메디팜고운손약국,당진시,충청남도 당진시 당진중앙2로 103-8 (읍내동),20130902,126.6304735,36.8945366
윤약국,천안서북구,충청남도 천안시 서북구 번영로 465 복지동 2층 (성성동),20130625,127.1188411,36.8416803
행복약국,대전대덕구,대전광역시 대덕구 덕암로148번안길 21 (상서동),20130510,127.4232511,36.4336596
진약국,천안서북구,"충청남도 천안시 서북구 늘푸른5길 22 103호 (두정동, 골드프라자)",20120102,127.1296154,36.8273319
메디치약국,대전유성구,대전광역시 유성구 대덕대로 582 옥토빌딩 1층 104호 (도룡동),20190226,127.3790967,36.3849300
미소약국,논산시,충청남도 논산시 시민로 424 (취암동),20150810,127.0866852,36.2022225
서울약국,포천시,경기도 포천시 내촌면 내촌로 60 (내촌면),20120201,127.2272780,37.7853909
조은약국,거창군,경상남도 거창군 거창읍 거창대로2길 5 (삼보의원),20170829,127.9162378,35.6874777
성경온누리약국,중랑구,서울특별시 중랑구 망우로 478 (망우동),20120201,127.1052630,37.6003656
경남약국,거제시,경상남도 거제시 옥포로 227 (옥포동),20120201,128.6904388,34.8950725
중앙약국,광진구,서울특별시 광진구 용마산로 53 (중곡동),20120131,127.0875882,37.5584572
일성약국,보령시,충청남도 보령시 대천로 26 (대천동),20121004,126.5974560,36.3509201
나이스오서약국,화성시,경기도 화성시 우정읍 기아자동차로 555 (장안면),20180124,126.7950204,37.0642755
화생당약국,인천미추홀구,인천광역시 미추홀구 길파로 30 (주안동),20140303,126.6798936,37.4683352
간석비타민약국,인천남동구,인천광역시 남동구 호구포로 886 101호 (간석동),20150901,126.7204768,37.4614268
성지약국,수원권선구,"경기도 수원시 권선구 경수대로302번길 32 102호 (권선동, 성지아파트상가)",20150727,127.0223551,37.2521327
대영약국,김포시,"경기도 김포시 봉화로182번길 42 105,106호 (북변동, 산호상가동)",20150520,126.7039089,37.6291985
수온누리약국,의정부시,"경기도 의정부시 가능로159번길 73 106동 101호 (의정부동, 한진그랑빌)",20151020,127.0455393,37.7491735
열린약국,인천동구,"인천광역시 동구 송림로 113 105호 (송림동, 송영빌딩)",20150317,126.6471916,37.4768863
신세계약국,오산시,"경기도 오산시 대원로 7 (오산동, 오산프라자)",20121107,127.0706777,37.1486999
송내역약국,부천시,경기도 부천시 송내대로 43 2층 (송내동),20150713,126.7527719,37.4876747
복지온누리약국,인천서구,"인천광역시 서구 탁옥로 37 1층 107호 (심곡동, 우리타워)",20150608,126.6736691,37.5441722
메디팜행신약국,고양덕양구,"경기도 고양시 덕양구 무원로 63 103호 (행신동, 무원마을10단지아파트)",20140228,126.8305345,37.6184485
원종백문약국,부천시,경기도 부천시 소사로 773 (원종동),20150316,126.8045443,37.5252350
스타프라자약국,안산상록구,"경기도 안산시 상록구 화랑로 513 3층 17호 (성포동, 예술인아파트상가동)",20121203,126.8446288,37.3208543
천수당온누리약국,부천시,경기도 부천시 원미로143번길 18-4 (원미동),20130225,126.7908011,37.4955891
보개약국,안성시,경기도 안성시 보개면 보개원삼로 257 (보개면),20130905,127.2883667,37.0262622
유진약국,남양주시,경기도 남양주시 금곡로 15 1층 (금곡동),20141028,127.2047912,37.6339601
사랑온누리약국,평택시,경기도 평택시 팽성읍 부용로 27 106호,20140225,127.0587591,36.9632079
동아단골약국,원주시,강원도 원주시 치악로 1791 (개운동),20150202,127.9550540,37.3421350
행복한약국,강릉시,강원도 강릉시 구정면 범일로 442 (구정면),20150909,128.8790806,37.7271253
두레약국,춘천시,강원도 춘천시 시청길10번길 4-2 (조양동),20150921,127.7285357,37.8802635
바다약국,춘천시,강원도 춘천시 영서로 2025 (석사동),20151030,127.7457254,37.8525079
건희약국,철원군,강원도 철원군 동송읍 금학로 199 1층,20151116,127.2189421,38.2065645
해솔약국,춘천시,강원도 춘천시 안마산로 199 (퇴계동),20151209,127.7364752,37.8504981
사랑이가득한약국,춘천시,"강원도 춘천시 지석로 85 (석사동, 강남플라자B/D 108호)",20151222,127.7448617,37.8511207
건강약국,속초시,강원도 속초시 중앙로 29 (교동),20151231,128.5798789,38.1992391
천사약국,춘천시,강원도 춘천시 백령로 157 (효자동),20160105,127.7437083,37.8756682
봉포약국,고성군,강원도 고성군 토성면 토성로 125 (),20171218,128.5600555,38.2564711
참빛약국,원주시,강원도 원주시 혁신로 53 (반곡동),20160115,127.9799833,37.3234965
대황지약국,태백시,강원도 태백시 황지로 169 (황지동),20160201,128.9910273,37.1734339
삼척백두산약국,삼척시,강원도 삼척시 오십천로 421 영빈회관 (남양동),20190114,129.1646210,37.4408417
신약국,강릉시,강원도 강릉시 금성로 14 (금학동),20160229,128.8987463,37.7545435
약손약국,부산해운대구,"부산광역시 해운대구 좌동순환로 173 107호 (좌동, 영풍프라자)",20050314,129.1752810,35.1781644
연세약국,부산기장군,부산광역시 기장군 기장읍 반송로 1640 (기장읍),20130225,129.2174719,35.2508003
서면금약국,부산진구,부산광역시 부산진구 서전로 1 (부전동),20130701,129.0599004,35.1580104
하나약국,부산동래구,부산광역시 동래구 안락로 12 (안락동),19841212,129.0984501,35.2008217
한일사약국,부산중구,부산광역시 중구 광복로 31 (창선동2가),20030603,129.0285750,35.0994911
신라약국,부산사상구,부산광역시 사상구 덕상로 7 (덕포동),20050627,128.9885450,35.1722992
늘푸른약국,부산중구,"부산광역시 중구 자갈치로 33 1층(601호,602호,603호) (남포동6가)",20090629,129.0278344,35.0970629
성모사랑약국,대전중구,대전광역시 중구 테미로 51-22 (대흥동),20151102,127.4213084,36.3229504
한아름약국,세종시,"세종특별자치시 한누리대로 169 (나성동, 세종행복타워)",20160310,127.2618137,36.4802345
드넓은정원약국,대전중구,대전광역시 중구 대흥로66번길 27 (대흥동),20150427,127.4211888,36.3227024
유한약국,당진시,충청남도 당진시 당진중앙1로 171 (읍내동),20121016,126.6326804,36.8966224
정류장약국,대전동구,대전광역시 동구 산내로 1317 (낭월동),20160328,127.4674244,36.2810520
으뜸약국,당진시,충청남도 당진시 석문면 대호만로 1699 (채운동),20190920,126.6331049,36.8966278
신세계약국,대전유성구,대전광역시 유성구  테크노4로 141 141,20130206,127.3878287,36.4222663
영진약국,보령시,충청남도 보령시 중앙로 56 (대천동),20150601,126.5978301,36.3500749
판암미소약국,대전동구,대전광역시 동구 동부로 75 (판암동),20170102,127.4608282,36.3223801
은어송약국,대전동구,대전광역시 동구 은어송로 58 (가오동),20121231,127.4558809,36.3060332
학산약국,천안서북구,충청남도 천안시 서북구 서부대로 731 101호 (두정동),20120830,127.1331648,36.8323940
