지역,학교명,학급수,학생수,교사수
울산광역시 북구,화봉초등학교,31,586,36
울산광역시 북구,동대초등학교,25,595,30
울산광역시 북구,매산초등학교,44,1169,52
울산광역시 울주군,상북초등학교,13,215,16
울산광역시 중구,외솔초등학교,29,804,31
울산광역시 북구,중산초등학교,47,1087,55
울산광역시 북구,은월초등학교,28,654,31
울산광역시 북구,고헌초등학교,27,328,30
울산광역시 울주군,웅촌초등학교검단분교장,1,4,2
세종특별자치시 세종특별자치시,의랑초등학교,6,63,7
세종특별자치시 세종특별자치시,장기초등학교,7,106,10
세종특별자치시 세종특별자치시,감성초등학교,7,94,8
세종특별자치시 세종특별자치시,금남초등학교,13,217,16
세종특별자치시 세종특별자치시,소정초등학교,7,111,8
세종특별자치시 세종특별자치시,수왕초등학교,6,72,7
세종특별자치시 세종특별자치시,쌍류초등학교,8,74,9
세종특별자치시 세종특별자치시,연남초등학교,7,70,8
세종특별자치시 세종특별자치시,연동초등학교,7,63,8
세종특별자치시 세종특별자치시,연봉초등학교,12,158,14
세종특별자치시 세종특별자치시,연서초등학교,11,144,12
세종특별자치시 세종특별자치시,전동초등학교,7,69,7
세종특별자치시 세종특별자치시,전의초등학교,12,208,15
세종특별자치시 세종특별자치시,조치원교동초등학교,15,288,16
세종특별자치시 세종특별자치시,조치원대동초등학교,38,869,40
세종특별자치시 세종특별자치시,조치원명동초등학교,13,190,14
세종특별자치시 세종특별자치시,조치원신봉초등학교,19,392,23
세종특별자치시 세종특별자치시,세종도원초등학교,37,799,42
세종특별자치시 세종특별자치시,참샘초등학교,33,739,38
세종특별자치시 세종특별자치시,부강초등학교,13,252,16
세종특별자치시 세종특별자치시,한솔초등학교,35,718,39
세종특별자치시 세종특별자치시,양지초등학교,27,587,30
세종특별자치시 세종특별자치시,연양초등학교,53,1185,61
세종특별자치시 세종특별자치시,아름초등학교,56,1317,65
세종특별자치시 세종특별자치시,나래초등학교,53,1229,61
세종특별자치시 세종특별자치시,도담초등학교,63,1528,73
세종특별자치시 세종특별자치시,미르초등학교,38,854,48
세종특별자치시 세종특별자치시,두루초등학교,49,1082,56
세종특별자치시 세종특별자치시,가락초등학교,23,480,27
세종특별자치시 세종특별자치시,으뜸초등학교,24,457,27
세종특별자치시 세종특별자치시,고운초등학교,44,1063,52
세종특별자치시 세종특별자치시,온빛초등학교,47,1071,55
세종특별자치시 세종특별자치시,종촌초등학교,44,986,51
세종특별자치시 세종특별자치시,늘봄초등학교,26,463,30
세종특별자치시 세종특별자치시,연세초등학교,27,579,31
세종특별자치시 세종특별자치시,다빛초등학교,25,519,28
세종특별자치시 세종특별자치시,소담초등학교,46,1039,53
세종특별자치시 세종특별자치시,보람초등학교,55,1298,64
세종특별자치시 세종특별자치시,여울초등학교,27,472,31
세종특별자치시 세종특별자치시,가득초등학교,29,649,32
세종특별자치시 세종특별자치시,새뜸초등학교,26,541,31
세종특별자치시 세종특별자치시,새롬초등학교,51,1192,59
세종특별자치시 세종특별자치시,글벗초등학교,30,685,33
세종특별자치시 세종특별자치시,솔빛초등학교,13,79,16
세종특별자치시 세종특별자치시,대평초등학교,34,679,39
세종특별자치시 세종특별자치시,새움초등학교,17,310,19
세종특별자치시 세종특별자치시,다정초등학교,50,918,57
세종특별자치시 세종특별자치시,한결초등학교,38,934,42
경기도 가평군,가평마장초등학교,7,80,9
경기도 가평군,가평초등학교,33,818,40
경기도 가평군,대성초등학교,7,85,8
경기도 가평군,목동초등학교,7,99,8
경기도 가평군,목동초등학교명지분교장,3,14,4
경기도 가평군,미원초등학교,13,290,18
경기도 가평군,미원초등학교위곡분교장,5,32,6
경기도 가평군,미원초등학교장락분교장,4,9,5
경기도 가평군,방일초등학교,7,59,8
경기도 가평군,상면초등학교,7,82,9
경기도 가평군,상색초등학교,7,39,8
경기도 가평군,상천초등학교,6,62,7
경기도 가평군,연하초등학교,7,86,8
경기도 가평군,율길초등학교,6,53,7
경기도 가평군,조종초등학교,18,370,19
경기도 가평군,청평초등학교,21,405,23
경기도 고양시 덕양구,가람초등학교,24,550,30
경기도 고양시 일산서구,강선초등학교,32,849,39
경기도 고양시 일산동구,고봉초등학교,18,408,21
경기도 고양시 일산동구,고양백석초등학교,27,735,32
경기도 고양시 일산서구,고양신일초등학교,31,863,39
경기도 고양시 덕양구,고양용현초등학교,17,367,20
경기도 고양시 덕양구,고양초등학교,29,637,33
경기도 고양시 덕양구,고양화수초등학교,31,843,38
경기도 고양시 덕양구,고양화정초등학교,45,1275,54
경기도 고양시 일산동구,금계초등학교,21,501,28
경기도 고양시 일산동구,낙민초등학교,29,793,34
경기도 고양시 덕양구,내유초등학교,33,861,38
경기도 고양시 일산동구,냉천초등학교,19,420,21
경기도 고양시 덕양구,능곡초등학교,29,681,35
경기도 고양시 덕양구,대곡초등학교,8,173,12
경기도 고양시 일산서구,대화초등학교,23,599,28
경기도 고양시 덕양구,덕은초등학교,13,251,17
경기도 고양시 일산서구,덕이초등학교,13,289,16
경기도 고양시 덕양구,무원초등학교,35,951,41
경기도 고양시 일산서구,문촌초등학교,21,458,26
경기도 고양시 일산서구,문화초등학교,33,861,42
경기도 고양시 일산동구,백마초등학교,30,715,38
경기도 고양시 일산동구,백신초등학교,22,556,26
경기도 고양시 덕양구,백양초등학교,16,363,19
경기도 고양시 일산동구,벽제초등학교,17,411,18
경기도 고양시 덕양구,삼송초등학교,46,1180,53
경기도 고양시 일산서구,상탄초등학교,43,1110,49
경기도 고양시 덕양구,성라초등학교,23,592,28
경기도 고양시 덕양구,성사초등학교,41,999,47
경기도 고양시 일산동구,성석초등학교,7,122,8
경기도 고양시 덕양구,성신초등학교,28,713,35
경기도 고양시 일산서구,성저초등학교,21,443,26
경기도 고양시 덕양구,소만초등학교,19,425,21
경기도 고양시 일산서구,송포초등학교,22,548,26
경기도 고양시 일산동구,일산은행초등학교,16,361,19
경기도 고양시 덕양구,신능초등학교,14,295,17
경기도 고양시 덕양구,신원초등학교,48,1353,57
경기도 고양시 일산서구,신촌초등학교,24,632,32
경기도 고양시 일산동구,안곡초등학교,22,587,26
경기도 고양시 일산서구,오마초등학교,48,1389,60
경기도 고양시 덕양구,용두초등학교,7,44,8
경기도 고양시 덕양구,용정초등학교,14,223,18
경기도 고양시 덕양구,원당초등학교,26,633,28
경기도 고양시 일산동구,원중초등학교,37,961,42
경기도 고양시 일산동구,율동초등학교,16,368,18
경기도 고양시 일산서구,일산초등학교,20,385,23
경기도 고양시 일산서구,장성초등학교,17,390,19
경기도 고양시 일산서구,장촌초등학교,17,351,20
경기도 고양시 일산동구,저동초등학교,22,544,26
경기도 고양시 일산동구,정발초등학교,40,1105,48
경기도 고양시 일산서구,주엽초등학교,25,613,31
경기도 고양시 일산동구,중산초등학교,19,490,23
경기도 고양시 덕양구,지도초등학교,31,840,38
경기도 고양시 덕양구,토당초등학교,17,350,23
경기도 고양시 일산동구,풍산초등학교,41,1051,51
경기도 고양시 일산서구,한수초등학교,28,691,35
경기도 고양시 덕양구,행남초등학교,13,265,16
경기도 고양시 덕양구,행신초등학교,20,418,24
경기도 고양시 덕양구,행주초등학교,6,78,7
경기도 고양시 일산서구,현산초등학교,34,935,40
경기도 고양시 일산서구,호곡초등학교,45,1225,50
경기도 고양시 일산동구,호수초등학교,23,579,28
경기도 고양시 덕양구,화중초등학교,23,570,27
경기도 고양시 일산서구,황룡초등학교,22,484,26
경기도 고양시 덕양구,흥도초등학교,47,1330,54
경기도 광명시,가림초등학교,26,593,33
경기도 광명시,광명광덕초등학교,30,711,34
경기도 광명시,광명광성초등학교,36,969,46
경기도 광명시,광명남초등학교,21,487,26
경기도 광명시,광명동초등학교,20,418,25
경기도 광명시,광명북초등학교,40,1058,47
경기도 광명시,광명서초등학교,31,787,36
경기도 광명시,광명초등학교,27,663,34
경기도 광명시,광문초등학교,28,712,35
경기도 광명시,광일초등학교,32,743,39
경기도 광명시,도덕초등학교,9,142,10
경기도 광명시,서면초등학교,28,655,34
경기도 광명시,소하초등학교,44,1178,54
경기도 광명시,안서초등학교,6,42,9
경기도 광명시,연서초등학교,20,483,24
경기도 광명시,온신초등학교,7,51,8
경기도 광명시,철산초등학교,58,1639,70
경기도 광명시,하안남초등학교,20,476,23
경기도 광명시,하안북초등학교,20,467,24
경기도 광명시,하안초등학교,25,566,30
경기도 광명시,하일초등학교,20,535,25
경기도 광주시,경안초등학교,23,563,28
경기도 하남시,고골초등학교,7,67,8
경기도 광주시,곤지암초등학교,25,550,29
경기도 광주시,광남초등학교,43,1150,49
경기도 광주시,광주광명초등학교,48,1731,58
경기도 광주시,광주매곡초등학교,46,1392,49
경기도 광주시,광주초등학교,44,1197,51
경기도 광주시,광지원초등학교,7,69,9
경기도 광주시,남한산초등학교,6,144,7
경기도 하남시,덕풍초등학교,23,572,28
경기도 광주시,도곡초등학교,43,1176,50
경기도 광주시,도궁초등학교,6,109,7
경기도 광주시,도수초등학교,23,639,28
경기도 남양주시,도심초등학교,25,586,30
경기도 광주시,도척초등학교,13,279,16
경기도 하남시,동부초등학교,29,660,37
경기도 광주시,만선초등학교,7,79,8
경기도 하남시,망월초등학교,59,1670,69
경기도 광주시,번천초등학교,6,85,7
경기도 광주시,분원초등학교,6,100,7
경기도 하남시,산곡초등학교,6,116,8
경기도 광주시,삼리초등학교,27,658,35
경기도 하남시,서부초등학교,7,47,8
경기도 광주시,선동초등학교,7,81,8
경기도 하남시,신장초등학교,20,463,23
경기도 광주시,쌍령초등학교,39,958,46
경기도 광주시,오포초등학교,26,624,31
경기도 하남시,창우초등학교,23,565,28
경기도 광주시,초월초등학교,12,226,14
